Date_time,Tweet
2019-03-10 16:51:15,"b""RT @srivatsayb: 2019 is a 'do or die' election for everyone who wants India to remain a democratic, secular, liberal country. \n\nTo defeat t\xe2\x80\xa6"""
2019-03-10 16:51:14,b'RT @DrSandeepJSP: This is the fight for our Future and the date is April 11th 2019. \n#Elections2019 https://t.co/jNUX2EaM8e'
2019-03-10 16:51:10,b'RT @DrSandeepJSP: This is the fight for our Future and the date is April 11th 2019. \n#Elections2019 https://t.co/jNUX2EaM8e'
2019-03-10 16:51:07,b'RT @CMO_Odisha: CM @Naveen_Odisha announced historic decision of #Odisha to send 33% #women to #Parliament in ensuing #elections2019. #Biju\xe2\x80\xa6'
2019-03-10 16:51:03,b'RT @TheShobhitAzad: BREAKING IN\nSo it is decided\nModiji @narendramodi ji will win the elections of 2019 on 23rd May 2019\n\nEVM will be blame\xe2\x80\xa6'
2019-03-10 16:50:48,"b""RT @AKYOnline: Countdown has begin . \nLet's all work hard to achieve our goal and bring our RajannaRajyam together ! #RavaliJaganKavaliJaga\xe2\x80\xa6"""
2019-03-10 16:50:47,b'RT @vilas_nayak: Karnataka - Poll Dates \n\n2nd Phase 18th April\nKarnataka 14 Seats \n3rd Phase - 23rd April\nKarnataka 14 Seats\n\n#Elections2019'
2019-03-10 16:50:42,b'RT @ManviDad: We are ready \xf0\x9f\x92\xaa\xf0\x9f\x92\xaa\nVote for Fan\n\n#Elections2019 #VoteForFan https://t.co/31ld9TEk4U'
2019-03-10 16:50:41,b'Make this #SundayMotivation to read book named #\xe0\xa4\x9c\xe0\xa5\x80\xe0\xa4\xa8\xe0\xa5\x87_\xe0\xa4\x95\xe0\xa5\x80_\xe0\xa4\xb0\xe0\xa4\xbe\xe0\xa4\xb9 written by @SaintRampalJiM and on #Sundaythoughts know\xe2\x80\xa6 https://t.co/wcLdDGy5aV'
2019-03-10 16:50:39,b'RT @PavanOfficiall: How Many Of You Registered Your Vote Just To Vote @JanaSenaParty \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5 \n\n#Elections2019 #VoteForGlass'
2019-03-10 16:50:39,b'RT @siddaramaiah: This election is not about Congress &amp; BJP or any other party\n\nThis election is not about @RahulGandhi &amp; @narendramodi\n\nTh\xe2\x80\xa6'
2019-03-10 16:50:37,b'RT @balbir59: Be an Arjun ... shut one eye and press a button marked @BJP4India this #Elections2019'
2019-03-10 16:50:33,b'RT @MahimaShastri: I am Voting for\n\xe2\x98\x91\xef\xb8\x8f Development\n\xe2\x98\x91\xef\xb8\x8f National Security\n\xe2\x98\x91\xef\xb8\x8f New India \xf0\x9f\x87\xae\xf0\x9f\x87\xb3\n\nA long term Vision for 2020 and beyond. \nMODI 2019\xe2\x80\xa6'
2019-03-10 16:50:30,"b""RT @menakadoshi: #Elections2019 | World's Largest Democracy Goes To Polls\n\n900 million voters across 543 constituencies\n15 million voters a\xe2\x80\xa6"""
2019-03-10 16:50:30,b'RT @pawan26kpareek: \xe0\xa4\x86\xe0\xa4\xaa \xe0\xa4\xac\xe0\xa5\x80\xe0\xa4\xa4\xe0\xa5\x80 \xe0\xa4\x8f\xe0\xa4\x95 \xe0\xa4\xa8\xe0\xa4\xb6\xe0\xa5\x87 \xe0\xa4\xb8\xe0\xa5\x87 \xe0\xa4\xaa\xe0\xa5\x80\xe0\xa4\xa1\xe0\xa4\xbc\xe0\xa4\xbf\xe0\xa4\xa4 \xe0\xa4\xb5\xe0\xa5\x8d\xe0\xa4\xaf\xe0\xa4\x95\xe0\xa5\x8d\xe0\xa4\xa4\xe0\xa4\xbf \xe0\xa4\x95\xe0\xa5\x80\nMust  watch \nReal story of addict person \n#SundayThoughts \nAll Hindus Muslim Bhai M\xe2\x80\xa6'
2019-03-10 16:50:22,b'RT @Anirudh_Astro: Announcement of election schedule and counting date by #ElectionCommission has confirmed the predictions made by me in t\xe2\x80\xa6'
2019-03-10 16:50:14,b'RT @KhabreeLaal: Who will win?\n\n#RT - Narendra Modi \n\n#Like - Rahul Gandhi \n\n#Reply - Others\n\nLets see \xf0\x9f\x98\x9c\n\n#ElectionCommission #Election2019\xe2\x80\xa6'
2019-03-10 16:50:12,b'RT @SaharaReporters: LIVE: @inecnigeria Announces Winners Of Governorship And State Houses Of Assembly Election | Sahara Reporters\n\n#Nigeri\xe2\x80\xa6'
2019-03-10 16:50:07,"b'RT @HerrBains: Okay, guys. Time to enter the battlefield. \nBeat the war drums! \nRaise the Battle Colors! \nDon the armor! \nJai Bhavani!\nBole\xe2\x80\xa6'"
2019-03-10 16:50:03,"b""1/2: 1 vote matters &amp; I should go home for that 1 vote. Yet I won't &amp; there are many like me. Getting a Mars ticket\xe2\x80\xa6 https://t.co/isWwgyNZ75"""
2019-03-10 16:50:00,"b'They will divert You from common issues like Unemployment, Farmer, Education, Health Choose wisely \n#Elections2019 https://t.co/SVMcW15QYr'"
2019-03-10 16:50:00,b'INEC begins announcement of results in Delta state https://t.co/7YEPwMyQnv #Von2019elections\n#Nigeriadecide2019\xe2\x80\xa6 https://t.co/6J3zTPLJky'
2019-03-10 16:49:52,b'RT @MahimaShastri: I am Voting for\n\xe2\x98\x91\xef\xb8\x8f Development\n\xe2\x98\x91\xef\xb8\x8f National Security\n\xe2\x98\x91\xef\xb8\x8f New India \xf0\x9f\x87\xae\xf0\x9f\x87\xb3\n\nA long term Vision for 2020 and beyond. \nMODI 2019\xe2\x80\xa6'
2019-03-10 16:49:49,"b""RT @NehruKiGalti_: As #ElectionCommission announces #LokSabhaElections2019 dates,  #PhirEkBaarModiSarkar in #Elections2019 ? It doesn't see\xe2\x80\xa6"""
2019-03-10 16:49:36,"b'RT @HerrBains: Okay, guys. Time to enter the battlefield. \nBeat the war drums! \nRaise the Battle Colors! \nDon the armor! \nJai Bhavani!\nBole\xe2\x80\xa6'"
2019-03-10 16:49:33,b'RT @CMO_Odisha: CM @Naveen_Odisha announced historic decision of #Odisha to send 33% #women to #Parliament in ensuing #elections2019. #Biju\xe2\x80\xa6'
2019-03-10 16:49:32,b'@Ra_Bies #Elections2019 results will give erectile dysfunction to all in the #Mahathugbandhan in case thy r still active ..'
2019-03-10 16:49:32,b'RT @MahimaShastri: I am Voting for\n\xe2\x98\x91\xef\xb8\x8f Development\n\xe2\x98\x91\xef\xb8\x8f National Security\n\xe2\x98\x91\xef\xb8\x8f New India \xf0\x9f\x87\xae\xf0\x9f\x87\xb3\n\nA long term Vision for 2020 and beyond. \nMODI 2019\xe2\x80\xa6'
2019-03-10 16:49:31,"b'RT @HerrBains: Okay, guys. Time to enter the battlefield. \nBeat the war drums! \nRaise the Battle Colors! \nDon the armor! \nJai Bhavani!\nBole\xe2\x80\xa6'"
2019-03-10 16:49:30,b'RT @RubeenaJan1: Will #Pakistan Still Deny the Proof ?  \nThe picture of 300 #Terrorists who died in #Surgicalstrike2 by #IndianAirForce (IA\xe2\x80\xa6'
2019-03-10 16:49:30,"b""RT @AbidZaidi1: Just because you are the loudest doesn't make you right.\n#Elections2019 https://t.co/jW4VvAVB27"""
2019-03-10 16:49:26,b'RT @CinemaPichhi: EVM machines from AP and TG for MP elections has to be stored safely for 42 days. Too long. Isn\xe2\x80\x99t it? \n\n#Elections2019 \n#\xe2\x80\xa6'
2019-03-10 16:49:23,"b'RT @KumariRukshmani: We should not fight elections on borders or temples but for education,farmers,jobs,health...#Elections2019 https://t.c\xe2\x80\xa6'"
2019-03-10 16:49:19,b'RT @TrendPSPK: Andhrapradesh &amp; Telangana elections in Phase 1 on April 11th..\n\n#Elections2019 https://t.co/8yYL75i2j9'
2019-03-10 16:49:11,b'RT @siddaramaiah: We are glad that the elections are finally announced by the Election Commission. \n\nMy best wishes for the officers who ar\xe2\x80\xa6'
2019-03-10 16:49:11,b'RT @Kkdtalkies: #Elections2019 \nOka Party - 110+\nInko party -   55+\nOther party -   5+\n#APAssemblyElections2019'
2019-03-10 16:49:11,"b""Just because you are the loudest doesn't make you right.\n#Elections2019 https://t.co/jW4VvAVB27"""
2019-03-10 16:49:02,"b""RT @srivatsayb: 2019 is a 'do or die' election for everyone who wants India to remain a democratic, secular, liberal country. \n\nTo defeat t\xe2\x80\xa6"""
2019-03-10 16:48:50,b'Will be interesting to note the voting percentage of the Hindus this #Elections2019 .. cause the Xtians &amp; the Peace\xe2\x80\xa6 https://t.co/9NeKlzqIzl'
2019-03-10 16:48:50,b'RT @NameisKamal: State wise break up of seven phases \n#Elections2019 https://t.co/Kpam5VABwJ'
2019-03-10 16:48:40,"b""RT @Rita_Banerji: #Elections2019 If your name is missing on the Voters List then call 1950 or toll-free 1800111950. There's also an email.\xe2\x80\xa6"""
2019-03-10 16:48:38,b'RT @Anirudh_Astro: Announcement of election schedule and counting date by #ElectionCommission has confirmed the predictions made by me in t\xe2\x80\xa6'
2019-03-10 16:48:37,"b""RT @AKYOnline: Countdown has begin . \nLet's all work hard to achieve our goal and bring our RajannaRajyam together ! #RavaliJaganKavaliJaga\xe2\x80\xa6"""
2019-03-10 16:48:33,"b""RT @jaganfan007: Its time for us to choose between the person how works only for last 2 months in 5 years tenure or A person who's with the\xe2\x80\xa6"""
2019-03-10 16:48:23,b'RT @AkhandAryabrat: Break down for Congress &amp; BJP on 23 May. Figures for BJP may go up as written  #PhirEkBaarModiSarkar #LokSabhaElections\xe2\x80\xa6'
2019-03-10 16:48:19,"b'RT @HerrBains: Okay, guys. Time to enter the battlefield. \nBeat the war drums! \nRaise the Battle Colors! \nDon the armor! \nJai Bhavani!\nBole\xe2\x80\xa6'"
2019-03-10 16:48:12,b'The real risk factor for @narendramodi  winning #Elections2019 is huge complacency that @RahulGandhi n and\xe2\x80\xa6 https://t.co/vrNKOWdN9L'
2019-03-10 16:47:59,b'RT @KhabreeLaal: Who will win?\n\n#RT - Narendra Modi \n\n#Like - Rahul Gandhi \n\n#Reply - Others\n\nLets see \xf0\x9f\x98\x9c\n\n#ElectionCommission #Election2019\xe2\x80\xa6'
2019-03-10 16:47:58,"b""RT @srivatsayb: 2019 is a 'do or die' election for everyone who wants India to remain a democratic, secular, liberal country. \n\nTo defeat t\xe2\x80\xa6"""
2019-03-10 16:47:48,"b""RT @srivatsayb: 2019 is a 'do or die' election for everyone who wants India to remain a democratic, secular, liberal country. \n\nTo defeat t\xe2\x80\xa6"""
2019-03-10 16:47:47,b'RT @JSPChandan: #AndhraPradesh and #Telangana Elections on 11th April\n\n#Elections2019\n#ElectionCommission https://t.co/lWJZ5WXDFI'
2019-03-10 16:47:32,b'Dis na Know Your Right For Law ontop  #SundayAgidiJollof wit @GIGZEBUKA x @Ninawazobia x @christjeomarie x\xe2\x80\xa6 https://t.co/FVQHzM1Y7m'
2019-03-10 16:47:26,"b""RT @SaharaReporters: BREAKING: @inecnigeria Suspends All Elections In Rivers 'Until Further Notice' | Sahara Reporters\nThe commission based\xe2\x80\xa6"""
2019-03-10 16:47:26,b'RT @_Fury_at_times: Good luck @PawanKalyan.\nJust 30 days.\n\n#Elections2019 https://t.co/8caRe3oGLc'
2019-03-10 16:47:23,b'RT @MahimaShastri: I am Voting for\n\xe2\x98\x91\xef\xb8\x8f Development\n\xe2\x98\x91\xef\xb8\x8f National Security\n\xe2\x98\x91\xef\xb8\x8f New India \xf0\x9f\x87\xae\xf0\x9f\x87\xb3\n\nA long term Vision for 2020 and beyond. \nMODI 2019\xe2\x80\xa6'
2019-03-10 16:47:21,b'RT @legend_celeb: Polling - April 11\nResults - May 23\n\nAssembly &amp; Lok Sabha\n\nAndhra Pradesh\n\n#Elections2019'
2019-03-10 16:47:18,b'RT @Anirudh_Astro: Announcement of election schedule and counting date by #ElectionCommission has confirmed the predictions made by me in t\xe2\x80\xa6'
2019-03-10 16:47:14,b'RT @KhabreeLaal: Who will win?\n\n#RT - Narendra Modi \n\n#Like - Rahul Gandhi \n\n#Reply - Others\n\nLets see \xf0\x9f\x98\x9c\n\n#ElectionCommission #Election2019\xe2\x80\xa6'
2019-03-10 16:47:12,"b""RT @srivatsayb: 2019 is a 'do or die' election for everyone who wants India to remain a democratic, secular, liberal country. \n\nTo defeat t\xe2\x80\xa6"""
2019-03-10 16:47:08,b'#elections2019 - 7 phase election by the #ElectionCommissionOfIndia is only for #EVM Manipulation.'
2019-03-10 16:47:08,"b'#Elections2019 @AmitShah Time has come for BJP netas to go around nook and corners of villages, towns and cities of\xe2\x80\xa6 https://t.co/a8XT8wS1fi'"
2019-03-10 16:47:06,b'RT @cleenfoundation: @inecnigeria suspends Rivers State #Elections2019 #NigeriaDecides2019 https://t.co/qN9SZVjcQi'
2019-03-10 16:46:50,"b""RT @sanjaypaswanbjp: 1 Million polling booths for 900 Million voters in a country of almost 1.3 Billion. \n\nIndia as the World's largest dem\xe2\x80\xa6"""
2019-03-10 16:46:45,b'RT @HKarandikar: . @narendramodi won 2014 despite paid media. #Elections2019 will be repeat. It seems he will make MSM totally irrelevant .\xe2\x80\xa6'
2019-03-10 16:46:44,b'RT @YearOfMonk: #Breaking\nApril 11: Upper Assam.\nLower Assam / Barak valley: in the next two phases. \n@guwahaticity in the third phase on A\xe2\x80\xa6'
2019-03-10 16:46:44,b'RT @JSP_YuvaSena: 8.4 cr new voters \nPurely Youth Dominated and Nominated  #Elections2019  \n\nCandidate image will be shown on EVM  A good i\xe2\x80\xa6'
2019-03-10 16:46:44,b'RT @SiDManchikanti: #Elections2019 Best wishes to @PawanKalyan and @JanaSenaParty. Hope you people bring some change . https://t.co/k4hJOed\xe2\x80\xa6'
2019-03-10 16:46:40,b'RT @SiDManchikanti: #Elections2019 Best wishes to @PawanKalyan and @JanaSenaParty. Hope you people bring some change . https://t.co/k4hJOed\xe2\x80\xa6'
2019-03-10 16:46:29,"b'@ShekharGupta @DeShobhaa Only a duffer like #DeShobha and Islamist will vote for Rahul gandhi, but fortunately Indi\xe2\x80\xa6 https://t.co/GVhWgqDmVk'"
2019-03-10 16:46:29,b'RT @SiDManchikanti: #Elections2019 Best wishes to @PawanKalyan and @JanaSenaParty. Hope you people bring some change . https://t.co/k4hJOed\xe2\x80\xa6'
2019-03-10 16:46:22,b'RT @Anirudh_Astro: Announcement of election schedule and counting date by #ElectionCommission has confirmed the predictions made by me in t\xe2\x80\xa6'
2019-03-10 16:46:21,b'RT @sayoniaiyar: The #Elections2019 schedule for some of the big cities: \nHYDERABAD APRIL 11\nCHENNAI APRIL 18\nBENGALURU APRIL 18\nMUMBAI APR\xe2\x80\xa6'
2019-03-10 16:46:20,b'RT @Anirudh_Astro: Announcement of election schedule and counting date by #ElectionCommission has confirmed the predictions made by me in t\xe2\x80\xa6'
2019-03-10 16:46:16,b'RT @Anirudh_Astro: Announcement of election schedule and counting date by #ElectionCommission has confirmed the predictions made by me in t\xe2\x80\xa6'
2019-03-10 16:46:14,b'RT @siddaramaiah: This election is not about Congress &amp; BJP or any other party\n\nThis election is not about @RahulGandhi &amp; @narendramodi\n\nTh\xe2\x80\xa6'
2019-03-10 16:46:12,b'RT @rajeev_mp: #Elections2019 \n\nThis is the election where voters will vote to #Continue the progress of #TransformingIndia to a corruption\xe2\x80\xa6'
2019-03-10 16:46:12,b'RT @SevadalKL: 8.43 Cr new voters will decide whom to vote. The youngsters will give an answer to Modiji for demolishing their dreams and h\xe2\x80\xa6'
2019-03-10 16:46:10,"b""RT @srivatsayb: 2019 is a 'do or die' election for everyone who wants India to remain a democratic, secular, liberal country. \n\nTo defeat t\xe2\x80\xa6"""
2019-03-10 16:46:10,b'RT @Anirudh_Astro: Announcement of election schedule and counting date by #ElectionCommission has confirmed the predictions made by me in t\xe2\x80\xa6'
2019-03-10 16:46:09,b'RT @Kiranssmbfan: The Election Date Is Revealed. So Whom You R Gonna Support This Time? #Elections2019 \n#mine #YSRCP  #jai_jagan_anna\xe2\x9c\x8a\xe2\x9c\x8a\xe2\x9c\x8a\xe2\x9c\x8a\xe2\x80\xa6'
2019-03-10 16:46:06,b'RT @siddaramaiah: We are glad that the elections are finally announced by the Election Commission. \n\nMy best wishes for the officers who ar\xe2\x80\xa6'
2019-03-10 16:46:02,b'RT @siddaramaiah: This election is not about Congress &amp; BJP or any other party\n\nThis election is not about @RahulGandhi &amp; @narendramodi\n\nTh\xe2\x80\xa6'
2019-03-10 16:45:59,b'RT @rajeev_mp: #Elections2019 \n\nThis is the election where voters will vote to #Continue the progress of #TransformingIndia to a corruption\xe2\x80\xa6'
2019-03-10 16:45:57,b'RT @legend_celeb: Polling - April 11\nResults - May 23\n\nAssembly &amp; Lok Sabha\n\nAndhra Pradesh\n\n#Elections2019'
2019-03-10 16:45:51,"b'RT @chiragpatel0055: Excuse of a legal process, But #HardikPatel has started campaigning for the\n#LokSabhaElections2019 ?\n\nWHy Hardik Patel\xe2\x80\xa6'"
2019-03-10 16:45:50,"b""RT @sanjaypaswanbjp: 1 Million polling booths for 900 Million voters in a country of almost 1.3 Billion. \n\nIndia as the World's largest dem\xe2\x80\xa6"""
2019-03-10 16:45:49,b'RT @siddaramaiah: This election is not about Congress &amp; BJP or any other party\n\nThis election is not about @RahulGandhi &amp; @narendramodi\n\nTh\xe2\x80\xa6'
2019-03-10 16:45:47,"b""RT @frittzeegirl: I'm very proud to call you my leader. You have proven yourself to be a leader of high ethics and morality. May the next 3\xe2\x80\xa6"""
2019-03-10 16:45:45,b'RT @TrendPSPK: Andhrapradesh &amp; Telangana elections in Phase 1 on April 11th..\n\n#Elections2019 https://t.co/8yYL75i2j9'
2019-03-10 16:45:41,"b""RT @n_shekar: 900 million voters this time around. Wow, that's a record. Cannot be beaten anytime soon. Hope the mandate is for a majority\xe2\x80\xa6"""
2019-03-10 16:45:40,b'RT @TrendPSPK: Expect the unexpected from @PawanKalyan \xf0\x9f\x94\xa5\xe2\x9c\x8a\n\n#Elections2019 https://t.co/Y2hdo3RUyp'
2019-03-10 16:45:39,b'RT @Anirudh_Astro: Announcement of election schedule and counting date by #ElectionCommission has confirmed the predictions made by me in t\xe2\x80\xa6'
2019-03-10 16:45:36,"b""RT @ShruvKhanna: SRK'S nanaji SHAHNAWAZ KHAN the unsung INDIAN FREEDOM FIGHTER who was the GENERAL OF SUBHASH CHANDRA BOSE AHF , just becoz\xe2\x80\xa6"""
2019-03-10 16:45:33,b'RT @MahimaShastri: I am Voting for\n\xe2\x98\x91\xef\xb8\x8f Development\n\xe2\x98\x91\xef\xb8\x8f National Security\n\xe2\x98\x91\xef\xb8\x8f New India \xf0\x9f\x87\xae\xf0\x9f\x87\xb3\n\nA long term Vision for 2020 and beyond. \nMODI 2019\xe2\x80\xa6'
2019-03-10 16:45:16,"b'RT @baraju_SuperHit: #AndhraPradesh #Elections2019\n\nAndhra Pradesh assembly Elections, AP, Telangana Loksabha will be held on April 11th\xe2\x80\xa6'"
2019-03-10 16:45:14,b'RT @MahimaShastri: I am Voting for\n\xe2\x98\x91\xef\xb8\x8f Development\n\xe2\x98\x91\xef\xb8\x8f National Security\n\xe2\x98\x91\xef\xb8\x8f New India \xf0\x9f\x87\xae\xf0\x9f\x87\xb3\n\nA long term Vision for 2020 and beyond. \nMODI 2019\xe2\x80\xa6'
2019-03-10 16:45:12,b'RT @siddaramaiah: We are glad that the elections are finally announced by the Election Commission. \n\nMy best wishes for the officers who ar\xe2\x80\xa6'
2019-03-10 16:45:10,"b'Vote for Janasena Party in AP assembly elections and Lokasabha elections, \n\xf0\x9f\x91\x89Vote for change \n\xf0\x9f\x91\x89Vote for 25 years of\xe2\x80\xa6 https://t.co/gB8jpjSYQf'"
2019-03-10 16:44:51,b'RT @siddaramaiah: This election is not about Congress &amp; BJP or any other party\n\nThis election is not about @RahulGandhi &amp; @narendramodi\n\nTh\xe2\x80\xa6'
2019-03-10 16:44:50,"b""Dear intellectuals, now ask yourselves - who between you and Hardik Patel ended up being the Congress' Kleenex and\xe2\x80\xa6 https://t.co/Bc0T08r7MU"""
2019-03-10 16:44:49,"b'RT @NairShilpa1308: Why April 18th is crucial for political parties in TN?\n\nFor AIADMK, it\xe2\x80\x99s about their survival. \n\nFor DMK, MK Stalin nee\xe2\x80\xa6'"
2019-03-10 16:44:46,b'RT @AB_BJP: This is called True leader.\n\nProud to be a die-hard follower of him\n\nVande Mataram\n\n#AbkiBaarPhirModiSarkar \n\n#Elections2019 ht\xe2\x80\xa6'
2019-03-10 16:44:42,"b'#Congress leader quits after party demands airstrikes\' proof\nhttps://t.co/ocjlnG2jI6\n""I feel ashamed of being calle\xe2\x80\xa6 https://t.co/IdoK2m92IC'"
2019-03-10 16:44:40,b'RT @TrendPSPK: Expect the unexpected from @PawanKalyan \xf0\x9f\x94\xa5\xe2\x9c\x8a\n\n#Elections2019 https://t.co/Y2hdo3RUyp'
2019-03-10 16:44:34,b'Which colour ate going to be painted on Andhra Pradesh.\nAndhra Pradesh Elections on April 11.\n#ElectionCommission\xe2\x80\xa6 https://t.co/UNJ45vzJfA'
